Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,CLV_6m,CLV_12m
13062.0,191,1,126.17999999999999,2,1,1,4,Others,,
13063.0,481,1,188.4,1,1,1,3,Lost,,
13064.0,13,6,1326.04,5,4,4,13,Champions,330.0236735113058,635.6213807787113
13065.0,373,5,1038.96,2,4,3,9,At Risk,115.62914975325766,222.58064803312607
13066.0,24,2,372.75,4,2,2,8,Potential Loyalist,644.359577728209,1217.1883590601174
13067.0,82,3,373.11,3,3,2,8,Loyal Customers,90.21463716494284,173.37831716853128
13068.0,10,2,344.0,5,2,2,9,Potential Loyalist,134.38663629878317,257.5473409663658
13069.0,1,38,9377.08,5,5,5,15,Champions,2500.3465407689973,4814.682844860716
13070.0,192,4,751.7,2,3,3,8,Others,152.00279975094767,293.0624530416389
13071.0,612,1,78.22,1,1,1,3,Lost,,
13072.0,267,1,177.15,2,1,1,4,Others,,
13073.0,411,2,331.43,1,2,2,5,Lost,20.179690359960894,38.76224670270701
13074.0,511,4,1210.04,1,3,4,8,Others,119.11981654521989,229.64837009256945
13075.0,130,1,919.61,3,1,3,7,Others,,
13076.0,458,1,135.4,1,1,1,3,Lost,,
13077.0,1,11,2963.02,5,5,5,15,Champions,648.3117506461389,1250.2636604534769
13078.0,3,57,26898.0,5,5,5,15,Champions,5716.094568847806,11025.98969993938
13079.0,4,6,419.18,5,4,2,11,Champions,92.35267744084484,177.47903882015524
13080.0,179,4,260.83,3,3,2,8,Loyal Customers,64.8692402138717,124.93786498350549
13081.0,12,27,54647.2,5,5,5,15,Champions,11643.347758882259,22457.14233660614
13082.0,126,19,7141.6,3,5,5,13,Loyal Customers,1489.965630885108,2873.3669357629115
13083.0,4,3,327.48,5,3,2,10,Loyal Customers,112.32703327867698,215.80401702296354
13084.0,492,1,122.39999999999999,1,1,1,3,Lost,,
13085.0,158,8,2335.68,3,4,4,11,Loyal Customers,406.5603133389068,783.9569452381703
13086.0,383,1,397.03000000000003,2,1,2,5,Others,,
13087.0,726,1,195.54,1,1,1,3,Lost,,
13088.0,417,1,134.26,1,1,1,3,Lost,,
13089.0,3,192,98006.81,5,5,5,15,Champions,21120.376457922022,40740.44571691833
13090.0,9,20,6734.67,5,5,5,15,Champions,2078.700382366068,4000.2570554468543
13091.0,28,2,1108.8,4,2,4,10,Potential Loyalist,122.75108089984084,236.55856356919605
13092.0,71,12,1414.93,3,5,4,12,Loyal Customers,252.76813920983474,487.24828147158667
13093.0,276,55,44542.5,2,5,5,12,At Risk,0.08159792787853606,0.15739243067093542
13094.0,21,13,2433.1200000000003,4,5,4,13,Champions,855.2059479957217,1643.1175851237015
13095.0,71,1,74.39999999999999,3,1,1,5,Others,,
13097.0,33,27,9681.880000000001,4,5,5,14,Champions,2015.8504144452609,3888.2402700901876
13098.0,1,28,25060.54,5,5,5,15,Champions,11367.58546191527,21812.408764949276
13099.0,99,1,207.35999999999999,3,1,1,5,Others,,
13101.0,234,4,659.95,2,3,3,8,Others,130.48996102402776,251.48520276473891
13102.0,1,37,9868.27,5,5,5,15,Champions,2551.6489681377752,4915.4773254374695
13103.0,40,3,607.64,4,3,3,10,Loyal Customers,171.5017618147684,330.1485649832216
13104.0,3,9,1709.1,5,5,4,14,Champions,419.3188635766018,808.1587728829832
13105.0,436,1,72.0,1,1,1,3,Lost,,
13106.0,133,2,350.66,3,2,2,7,Others,48.05157154094959,92.26334115028075
13107.0,44,9,4689.07,4,5,5,14,Champions,1022.616405450786,1971.230833679419
13108.0,373,2,843.52,2,2,3,7,Others,183.39732595989807,352.2682541910362
13109.0,60,3,1092.03,3,3,4,10,Loyal Customers,280.546429811033,539.9097425224404
13110.0,31,12,2030.7200000000003,4,5,4,13,Champions,401.236506003221,773.8500793339418
13111.0,719,1,321.88000000000005,1,1,2,4,Lost,,
13112.0,541,1,20.6,1,1,1,3,Lost,,
13113.0,1,37,9754.58,5,5,5,15,Champions,2383.924063296422,4594.092141141949
13114.0,731,1,163.93,1,1,1,3,Lost,,
13115.0,12,10,5276.15,5,5,5,15,Champions,1253.9561125095129,2415.639443660045
13116.0,138,1,291.29,3,1,2,6,Others,,
13117.0,22,18,2365.56,4,5,4,13,Champions,581.8622675139652,1121.2670889391916
13118.0,20,9,2024.51,4,5,4,13,Champions,669.9869606477512,1288.123983701359
13119.0,669,1,134.9,1,1,1,3,Lost,,
13120.0,239,1,30.599999999999998,2,1,1,4,Others,,
13121.0,269,1,275.48,2,1,2,5,Others,,
13122.0,94,2,858.54,3,2,3,8,Others,25.399494273890426,48.57183003501209
13123.0,473,2,457.0,1,2,2,5,Lost,42.42669587455406,81.60117550680599
13124.0,90,4,4073.25,3,3,5,11,Loyal Customers,1475.7949567186072,2833.964893640482
13125.0,524,1,96.18,1,1,1,3,Lost,,
13126.0,5,13,3730.75,5,5,5,15,Champions,837.1284831803346,1613.4188768889107
13127.0,78,1,259.17,3,1,2,6,Others,,
13129.0,452,2,207.75,1,2,1,4,Lost,32.15044494905372,61.83639915459744
13130.0,94,1,64.0,3,1,1,5,Others,,
13131.0,23,7,2165.77,4,4,4,12,Champions,430.57365005507233,829.8621643221169
13132.0,262,1,60.3,2,1,1,4,Others,,
13133.0,274,3,145.10000000000002,2,3,1,6,Others,32.30892779313566,62.104667404972474
13134.0,86,6,1943.83,3,4,4,11,Loyal Customers,720.9072382140023,1385.3834083147399
13135.0,197,2,3327.0,2,2,5,9,Others,1437.4565175103517,2763.3545363472767
13136.0,56,13,5775.56,4,5,5,14,Champions,1215.314274532519,2343.723702698097
13137.0,11,16,7037.9,5,5,5,15,Champions,1988.7742731738426,3827.490880783356
13138.0,22,7,1406.79,4,4,4,12,Champions,463.30583284597935,890.1049249448555
13139.0,16,8,6845.88,5,4,5,14,Champions,1528.2312974617842,2937.9731630367537
13140.0,108,5,974.43,3,4,3,10,Loyal Customers,256.215024747464,492.86852315443605
13141.0,85,17,7296.03,3,5,5,13,Loyal Customers,1541.797065438099,2973.5782347355557
13142.0,19,1,277.24,5,1,2,8,Potential Loyalist,,
13143.0,585,1,371.1,1,1,2,4,Lost,,
13144.0,333,2,71.6,2,2,1,5,Others,24.524900737007698,47.104201529889494
13145.0,40,6,833.52,4,4,3,11,Champions,214.73487702137348,413.60931818859103
13146.0,26,1,228.91,4,1,1,6,Potential Loyalist,,
13147.0,10,4,712.8000000000001,5,3,3,11,Loyal Customers,743.6865416148071,1414.2107369256244
13148.0,29,25,6783.71,4,5,5,14,Champions,1444.0416933886866,2785.1432913369167
13149.0,14,4,1423.56,5,3,4,12,Loyal Customers,667.237779570113,1278.668337658522
13150.0,484,3,250.67000000000002,1,3,2,6,Others,50.43031802779261,97.10243948985979
13151.0,296,3,1801.24,2,3,4,9,Others,312.0545061875655,601.0208848957525
13152.0,417,7,1845.38,1,4,4,9,At Risk,104.40408311120812,201.27402977615256
13153.0,6,1,486.22,5,1,2,8,Potential Loyalist,,
13154.0,399,3,1333.69,2,3,4,9,Others,240.08100057420813,462.8199659999819
13155.0,33,6,1542.58,4,4,4,12,Champions,454.37318981248217,874.1240556115819
13156.0,385,3,1403.74,2,3,4,9,Others,164.17550568412003,316.343041984379
13157.0,49,9,5554.06,4,5,5,14,Champions,1414.4294485940245,2725.6872300238656
13158.0,95,5,1508.18,3,4,4,11,Loyal Customers,510.89535161200786,981.2504699238016
13159.0,9,4,1241.35,5,3,4,12,Loyal Customers,1044.838204973438,1988.872507993632
13160.0,22,1,75.89999999999999,4,1,1,6,Potential Loyalist,,
13161.0,313,2,333.68,2,2,2,6,Others,44.39634401923832,85.35757862260378
13162.0,122,16,9027.79,3,5,5,13,Loyal Customers,1765.2885286245385,3404.762532785832
13163.0,610,1,17.65,1,1,1,3,Lost,,
13164.0,569,2,168.2,1,2,1,4,Lost,24.29520729730484,46.795993090678564
13165.0,46,3,1451.16,4,3,4,11,Loyal Customers,476.6911408344052,915.6441268430768
13166.0,283,2,731.58,2,2,3,7,Others,171.15961091997804,328.64749663518154
13167.0,19,5,965.8,5,4,3,12,Champions,285.0785162840252,547.5549889725988
13168.0,36,5,1604.81,4,4,4,12,Champions,363.2052762769048,699.113567474583
13169.0,64,3,514.1800000000001,3,3,2,8,Loyal Customers,147.44675306379142,283.7953345233175
13170.0,27,1,116.00999999999999,4,1,1,6,Potential Loyalist,,
13171.0,22,3,261.51,4,3,2,9,Loyal Customers,103.92031077636031,199.1516379419811
13172.0,400,1,69.6,2,1,1,4,Others,,
13173.0,4,11,2396.4500000000003,5,5,4,14,Champions,488.09261519635726,941.2892295238715
13174.0,16,11,7713.04,5,5,5,15,Champions,1657.7966836097391,3197.2073867244253
13175.0,582,2,618.15,1,2,3,6,Lost,75.54725846467841,145.59697495918715
13176.0,46,1,442.74,4,1,2,7,Potential Loyalist,,
13177.0,65,2,512.2,3,2,2,7,Others,159.44553702112015,306.23700820448494
13178.0,26,21,13857.44,4,5,5,14,Champions,2979.4090162946777,5746.147440550256
13179.0,619,1,572.3100000000001,1,1,3,5,Lost,,
13180.0,607,1,70.2,1,1,1,3,Lost,,
13181.0,381,1,359.69,2,1,2,5,Others,,
13182.0,45,1,121.18,4,1,1,6,Potential Loyalist,,
13183.0,8,15,6884.030000000001,5,5,5,15,Champions,1644.1134155917262,3168.5221590853134
13184.0,15,10,1646.19,5,5,4,14,Champions,760.9366793307463,1458.8651990921378
13185.0,268,1,71.4,2,1,1,4,Others,,
13186.0,40,3,1375.14,4,3,4,11,Loyal Customers,664.1781936260988,1264.840196251059
13187.0,337,4,285.01,2,3,2,7,Others,58.61714036588894,112.85936407647709
13188.0,11,1,99.60000000000001,5,1,1,7,Potential Loyalist,,
13189.0,19,2,260.68,5,2,2,9,Potential Loyalist,213.80182359467716,406.6175396333372
13190.0,544,3,404.21000000000004,1,3,2,6,Others,45.05570848869698,86.8548994954239
13191.0,658,1,156.19,1,1,1,3,Lost,,
13192.0,95,6,2300.43,3,4,4,11,Loyal Customers,417.953887490898,805.6062381677555
13193.0,61,1,100.92999999999999,3,1,1,5,Others,,
13194.0,136,2,370.78,3,2,2,7,Others,38.76409037635328,74.44065673728062
13195.0,414,1,162.43,1,1,1,3,Lost,,
13196.0,11,7,2695.7400000000002,5,4,5,14,Champions,736.5101442364792,1418.8658255446107
13197.0,610,1,293.11,1,1,2,4,Lost,,
13198.0,10,8,4536.93,5,4,5,14,Champions,1459.646148362241,2806.120484439538
13199.0,4,66,15106.54,5,5,5,15,Champions,3271.726723781469,6310.784566949792
13200.0,19,4,750.79,5,3,3,11,Loyal Customers,466.2880818159023,888.1492326664796
13201.0,502,4,1146.76,1,3,4,8,Others,78.06378198564605,150.3969071336678
13202.0,394,7,1042.25,2,4,3,9,At Risk,96.08373344543901,185.28412696395645
13203.0,10,10,2581.35,5,5,5,15,Champions,526.6659850894008,1015.6264973552895
13204.0,731,1,761.96,1,1,3,5,Lost,,
13206.0,400,13,8085.0199999999995,2,5,5,12,At Risk,66.91701667022429,129.05677528046897
13207.0,15,4,535.86,5,3,3,11,Loyal Customers,101.45926018127541,195.41575567684265
13208.0,59,9,1775.1,4,5,4,13,Champions,396.4930295975414,764.6609899949624
13209.0,30,13,7379.36,4,5,5,14,Champions,1758.2730305176633,3389.7460936143275
13210.0,94,1,353.48,3,1,2,6,Others,,
13211.0,10,10,2719.37,5,5,5,15,Champions,579.6945686812244,1117.9523412243987
13212.0,20,3,528.73,4,3,3,10,Loyal Customers,705.0977356701453,1335.7369815102277
13213.0,57,11,3592.77,4,5,5,14,Champions,949.8766121958485,1829.2877777393899
13214.0,418,7,3123.88,1,4,5,10,At Risk,77.09634347091391,148.5701575184794
13215.0,402,1,81.6,2,1,1,4,Others,,
13216.0,268,1,333.74,2,1,2,5,Others,,
13217.0,122,4,666.48,3,3,3,9,Loyal Customers,153.19868878199208,295.18511478095314
13218.0,127,1,62.63999999999999,3,1,1,5,Others,,
13219.0,618,1,76.23,1,1,1,3,Lost,,
13220.0,78,5,941.39,3,4,3,10,Loyal Customers,157.8368956174475,303.92060613489383
13221.0,240,2,570.71,2,2,3,7,Others,123.98828409367896,237.82773607583488
13222.0,577,1,88.5,1,1,1,3,Lost,,
13223.0,200,6,969.1200000000001,2,4,3,9,At Risk,188.33117454363216,362.96923841239243
13224.0,60,2,2070.95,3,2,4,9,Others,1041.5795640363303,1984.8105975969893
13225.0,3,16,16260.07,5,5,5,15,Champions,3395.8075695727866,6548.9275688363805
13226.0,273,2,289.76,2,2,2,6,Others,47.75570550660877,91.66272517621533
13227.0,202,1,257.7,2,1,2,5,Others,,
13228.0,81,1,358.0,3,1,2,6,Others,,
13229.0,226,1,123.15,2,1,1,4,Others,,
13230.0,4,30,4858.24,5,5,5,15,Champions,1166.884036030663,2248.8856224487345
13232.0,13,7,1048.4,5,4,3,12,Champions,573.4012339723613,1097.8036977747718
13233.0,74,4,1143.81,3,3,4,10,Loyal Customers,238.57228179152494,459.8342122306564
13234.0,673,2,300.8,1,2,2,5,Lost,15.122873552077248,29.144583152622115
13235.0,212,1,946.1700000000001,2,1,3,6,Others,,
13236.0,25,2,641.65,4,2,3,9,Potential Loyalist,488.81440664497063,929.1282954067271
13237.0,388,1,589.1,2,1,3,6,Others,,
13238.0,17,6,870.6800000000001,5,4,3,12,Champions,224.94810522628217,433.24285129352097
13239.0,262,5,1311.34,2,4,4,10,At Risk,289.4193508147541,556.8205466410891
13240.0,96,8,1675.42,3,4,4,11,Loyal Customers,397.64007213509467,766.3206430431709
13241.0,412,1,107.08,1,1,1,3,Lost,,
13242.0,112,7,699.4,3,4,3,10,Loyal Customers,153.08747822811821,295.0517431727462
13243.0,203,5,993.59,2,4,3,9,At Risk,234.11065694961854,450.917062700177
13244.0,93,1,94.79,3,1,1,5,Others,,
13245.0,51,2,766.87,4,2,3,9,Potential Loyalist,147.14757222257577,282.6262854211829
13246.0,18,11,3267.18,5,5,5,15,Champions,963.3880272262002,1854.4699838896129
13247.0,18,4,501.12,5,3,2,10,Loyal Customers,281.5285306671727,534.7268466481244
13248.0,125,2,452.93,3,2,2,7,Others,85.01232701980537,162.27216140489367
13249.0,92,9,1563.43,3,5,4,12,Loyal Customers,364.13749692273143,701.9862809274741
13250.0,461,2,256.04,1,2,2,5,Lost,33.474057509615314,64.35982247389263
13251.0,402,1,252.68,2,1,2,5,Others,,
13252.0,394,2,235.75,2,2,1,5,Others,11.346784134437385,21.84691063195671
13253.0,157,4,2666.51,3,3,5,11,Loyal Customers,445.6656879481992,859.0561891450053
13254.0,376,1,51.410000000000004,2,1,1,4,Others,,
13255.0,9,3,667.0600000000001,5,3,3,11,Loyal Customers,172.28858434198654,331.41346599311714
13256.0,14,1,0.0,5,1,1,7,Potential Loyalist,,
13257.0,436,1,81.95,1,1,1,3,Lost,,
13258.0,12,5,985.68,5,4,3,12,Champions,364.91661826930334,701.0226478507998
13259.0,62,9,1083.48,3,5,4,12,Loyal Customers,239.3253662542441,461.394656773502
13260.0,61,1,259.02,3,1,2,6,Others,,
13261.0,269,2,842.1,2,2,3,7,Others,53.37282808785326,102.20009393076961
13262.0,263,3,421.8,2,3,2,7,Others,79.60498123718203,153.2797225488999
13263.0,1,38,7973.1900000000005,5,5,5,15,Champions,2794.4885082001533,5371.930572182148
13264.0,443,1,657.0600000000001,1,1,3,5,Lost,,
13265.0,53,5,1857.56,4,4,4,12,Champions,938.569488344004,1798.1525073027026
13266.0,11,19,5983.59,5,5,5,15,Champions,1290.5269231926352,2488.8931023230457
13267.0,3,33,8458.710000000001,5,5,5,15,Champions,1813.628383761732,3498.098067678023
13268.0,18,11,3143.54,5,5,5,15,Champions,1375.6792879249992,2635.9670216502745
13269.0,1,28,8166.7,5,5,5,15,Champions,1768.5995096406564,3411.295994011699
13270.0,366,1,1180.0,2,1,4,7,Others,,
13271.0,37,1,217.38,4,1,1,6,Potential Loyalist,,
13272.0,31,2,205.66000000000003,4,2,1,7,Potential Loyalist,128.58354327205848,244.1282487640553
13273.0,113,1,138.98,3,1,1,5,Others,,
13274.0,409,1,273.85,2,1,2,5,Others,,
13275.0,384,2,226.71,2,2,1,5,Others,19.544548196952316,37.63331533190117
13276.0,64,5,1595.71,3,4,4,11,Loyal Customers,362.34838982632175,698.1659061472919
13277.0,16,7,523.3,5,4,3,12,Champions,165.20242846455096,318.0187320222047
13278.0,41,4,1420.9,4,3,4,11,Loyal Customers,345.4403002974326,665.322922906526
13279.0,78,1,137.75,3,1,1,5,Others,,
13280.0,122,7,1899.73,3,4,4,11,Loyal Customers,433.231457695751,834.8128641074502
13281.0,439,1,350.85,1,1,2,4,Lost,,
13282.0,18,4,907.99,5,3,3,11,Loyal Customers,321.78625007382345,618.1514674216767
13283.0,60,4,352.06,3,3,2,8,Loyal Customers,74.68494106074115,143.88466915343128
13284.0,331,1,148.74,2,1,1,4,Others,,
13285.0,23,6,3157.9900000000002,4,4,5,13,Champions,802.7738116921928,1546.6215601321624
13286.0,600,1,526.01,1,1,3,5,Lost,,
13287.0,603,3,664.09,1,3,3,7,Others,45.56922962769582,87.82573136406793
13288.0,443,5,821.36,1,4,3,8,At Risk,53.80391967731462,103.68993943764616
13289.0,724,1,220.35,1,1,1,3,Lost,,
13291.0,156,11,2692.94,3,5,5,13,Loyal Customers,601.752745821449,1159.9405671438262
13292.0,39,5,774.96,4,4,3,11,Champions,207.62301654258297,399.5678607443136
13293.0,392,6,1003.19,2,4,3,9,At Risk,99.55520507688388,191.87680886665487
13294.0,190,3,1440.48,2,3,4,9,Others,222.715718970461,429.02882000283137
13295.0,360,4,1035.07,2,3,3,8,Others,164.9982432728608,317.6798499890219
13296.0,137,6,697.56,3,4,3,10,Loyal Customers,169.61485137663456,326.6296340488799
13297.0,8,7,4306.42,5,4,5,14,Champions,1177.08237976349,2265.867882223064
13298.0,1,1,360.0,5,1,2,8,Potential Loyalist,,
13299.0,268,3,808.5,2,3,3,8,Others,186.38151497293538,358.5932991408936
13300.0,169,3,1073.21,3,3,4,10,Loyal Customers,258.3712340021371,497.3602107088472
13301.0,104,4,538.34,3,3,3,9,Loyal Customers,228.3687006264184,437.6699327304715
13303.0,400,1,51.769999999999996,2,1,1,4,Others,,
13304.0,351,4,1036.64,2,3,3,8,Others,179.62337205113073,346.14223016094735
13305.0,4,16,2775.66,5,5,5,15,Champions,626.0011397271653,1206.4773061169474
13306.0,430,1,53.65,1,1,1,3,Lost,,
13307.0,120,3,247.84,3,3,2,8,Loyal Customers,18.908076410607862,36.40461256275234
13308.0,23,4,1565.67,4,3,4,11,Loyal Customers,409.4856701493318,788.566380458524
13309.0,7,6,1696.42,5,4,4,13,Champions,613.1389091034266,1177.809806322678
13310.0,28,5,1393.1000000000001,4,4,4,12,Champions,492.39951429494937,945.9556347375226
13311.0,4,2,518.82,5,2,2,9,Potential Loyalist,149.7571196838514,285.3597390490257
13312.0,451,1,124.75,1,1,1,3,Lost,,
13313.0,22,12,3408.42,4,5,5,14,Champions,697.2621047651314,1344.774238669333
13314.0,2,3,666.69,5,3,3,11,Loyal Customers,376.2068004646669,713.8396121766555
13315.0,689,1,310.26,1,1,2,4,Lost,,
13316.0,37,10,12735.42,4,5,5,14,Champions,2789.123812016512,5374.98777167095
13317.0,66,19,5375.941,3,5,5,13,Loyal Customers,1118.4776875019716,2157.08377317285
13318.0,1,3,488.86,5,3,2,10,Loyal Customers,524.5031215686195,991.9482721029573
13319.0,5,57,19324.100000000002,5,5,5,15,Champions,4115.523835283644,7938.203575986133
13320.0,78,6,2228.1,3,4,4,11,Loyal Customers,691.3212904789242,1329.6325940429062
13321.0,72,2,567.36,3,2,3,8,Others,508.11323927709225,964.4930083424633
13322.0,17,1,199.48000000000002,5,1,1,7,Potential Loyalist,,
13323.0,3,5,787.85,5,4,3,12,Champions,882.4452546052539,1676.6535512557473
13324.0,36,18,8032.97,4,5,5,14,Champions,2218.031312805501,4271.457459578201
13325.0,82,1,675.3,3,1,3,7,Others,,
13326.0,432,1,256.26,1,1,2,4,Lost,,
13327.0,39,19,9446.57,4,5,5,14,Champions,1947.6443885567087,3756.152092272476
13328.0,316,1,1308.48,2,1,4,7,Others,,
13329.0,32,8,4023.92,4,4,5,13,Champions,899.0420238673755,1733.6627433332033
13330.0,93,6,2535.28,3,4,5,12,Loyal Customers,514.794096990283,992.0659165409991
13331.0,402,1,116.7,2,1,1,4,Others,,
13332.0,14,1,338.4,5,1,2,8,Potential Loyalist,,
13333.0,411,3,926.19,1,3,3,7,Others,187.80321422972207,361.81391326969833
13334.0,82,5,5719.15,3,4,5,12,Loyal Customers,1264.4433312204335,2436.5197325702266
13336.0,77,1,766.72,3,1,3,7,Others,,
13337.0,546,1,1255.51,1,1,4,6,Lost,,
13338.0,158,4,1740.92,3,3,4,10,Loyal Customers,282.6065053377981,544.7465983320097
13339.0,201,1,664.42,2,1,3,6,Others,,
13340.0,45,11,17389.16,4,5,5,14,Champions,3804.320424850356,7332.24167214813
13341.0,261,1,603.55,2,1,3,6,Others,,
13343.0,178,1,290.93,3,1,2,6,Others,,
13344.0,68,3,1716.32,3,3,4,10,Loyal Customers,577.4880829945722,1105.553817724609
13345.0,288,1,299.70000000000005,2,1,2,5,Others,,
13346.0,463,6,299.4,1,4,2,7,At Risk,13.614871227265532,26.22152799645581
13347.0,70,1,291.36,3,1,2,6,Others,,
13348.0,64,1,233.76,3,1,1,5,Others,,
13349.0,11,1,197.32,5,1,1,7,Potential Loyalist,,
13350.0,16,2,652.77,5,2,3,10,Potential Loyalist,501.82088608443655,952.050695555801
13351.0,66,1,323.94,3,1,2,6,Others,,
13352.0,60,1,316.17999999999995,3,1,2,6,Others,,
13354.0,71,1,727.03,3,1,3,7,Others,,
13355.0,122,1,556.8,3,1,3,7,Others,,
13356.0,80,1,548.59,3,1,3,7,Others,,
13357.0,257,5,3255.76,2,4,5,11,At Risk,521.0273107532803,1003.6681490073697
13358.0,269,1,323.43,2,1,2,5,Others,,
13359.0,64,2,770.26,3,2,3,8,Others,182.52611238257123,350.40536399795684
13360.0,432,4,1365.25,1,3,4,8,Others,132.97977016810884,256.3230473430372
13361.0,472,2,1450.5,1,2,4,7,Lost,190.4977703678353,366.75218870099303
13362.0,9,7,4861.97,5,4,5,14,Champions,1611.072494609939,3096.663596976024
13363.0,18,3,1557.21,5,3,4,12,Loyal Customers,411.84960402619527,791.04108782034
13364.0,71,1,134.95999999999998,3,1,1,5,Others,,
13365.0,34,2,1718.8700000000001,4,2,4,10,Potential Loyalist,1176.5602914474393,2248.2095118163197
13366.0,50,1,56.160000000000004,4,1,1,6,Potential Loyalist,,
13367.0,432,1,460.20000000000005,1,1,2,4,Lost,,
13368.0,257,4,892.2,2,3,3,8,Others,155.89077336750051,299.54980985455217
13369.0,366,1,476.76000000000005,2,1,2,5,Others,,
13370.0,372,1,1237.3400000000001,2,1,4,7,Others,,
13371.0,505,2,1511.56,1,2,4,7,Lost,159.13393375942664,306.4147325804252
13372.0,90,1,290.04,3,1,2,6,Others,,
13373.0,61,6,6389.64,3,4,5,12,Loyal Customers,1363.9232834157574,2630.0758283098803
13374.0,415,2,304.8,1,2,2,5,Lost,19.15040259123553,36.79207350601334
13375.0,89,2,1715.98,3,2,4,9,Others,387.8452246043568,745.0767702314275
13376.0,99,3,834.3100000000001,3,3,3,9,Loyal Customers,379.8189107133089,726.5475510265446
13377.0,397,2,1177.33,2,2,4,8,Others,217.43373307258082,418.72367033061505
13379.0,26,3,521.36,4,3,3,10,Loyal Customers,427.6405103604434,814.7360979607844
13380.0,433,1,62.4,1,1,1,3,Lost,,
13381.0,32,12,6866.87,4,5,5,14,Champions,1549.8598122286905,2989.2012710370154
13382.0,281,5,1303.33,2,4,4,10,At Risk,246.28603816838324,474.8810540807611
13383.0,544,1,305.28000000000003,1,1,2,4,Lost,,
13384.0,31,11,6144.68,4,5,5,14,Champions,1686.2627466324311,3244.919742034312
13385.0,330,1,403.07,2,1,2,5,Others,,
13386.0,414,2,771.86,1,2,3,6,Lost,143.67922101696993,275.98686163008836
13387.0,417,1,171.54,1,1,1,3,Lost,,
13388.0,131,3,928.35,3,3,3,9,Loyal Customers,206.3486819795136,397.21232559575395
13389.0,11,3,700.66,5,3,3,11,Loyal Customers,374.3920486691421,716.1203013829994
13390.0,75,1,424.68,3,1,2,6,Others,,
13392.0,677,1,91.14,1,1,1,3,Lost,,
13393.0,584,4,979.55,1,3,3,7,Others,66.03770742293653,127.32115830972495
13394.0,2,19,6339.25,5,5,5,15,Champions,1349.1259350244138,2602.202988927961
13395.0,185,3,1099.55,3,3,4,10,Loyal Customers,266.6214097463011,512.2029440858956
13396.0,29,2,1119.5900000000001,4,2,4,10,Potential Loyalist,578.1762117035153,1108.054714630842
13397.0,73,10,2272.87,3,5,4,12,Loyal Customers,540.2718943853237,1041.5953039983735
13398.0,192,2,511.09,2,2,2,6,Others,203.42847124722095,390.8241340624862
13399.0,464,3,249.9,1,3,2,6,Others,22.0118296508686,42.34554471489522
13400.0,583,1,310.83,1,1,2,4,Lost,,
13402.0,127,4,1382.13,3,3,4,10,Loyal Customers,362.69230813380955,698.2212068988566
13403.0,18,3,204.0,5,3,1,9,Loyal Customers,38.74966526806574,74.693481859189
13404.0,1,2,252.49,5,2,2,9,Potential Loyalist,44.876494373552426,85.73607979524733
13405.0,74,6,900.111,3,4,3,10,Loyal Customers,185.4442809247342,357.57167546749776
13406.0,427,2,568.92,1,2,3,6,Lost,141.14985835947988,271.78350202069214
13407.0,599,2,1976.9,1,2,4,7,Lost,126.5019571131947,243.64744919303592
13408.0,2,103,47998.662000000004,5,5,5,15,Champions,10333.926314022268,19933.281505255152
13410.0,24,9,2166.16,4,5,4,13,Champions,487.4815084133982,940.1041276627675
13411.0,107,1,203.60000000000002,3,1,1,5,Others,,
13412.0,620,1,334.15,1,1,2,4,Lost,,
13413.0,640,6,420.94,1,4,2,7,At Risk,4.456646068526734,8.589440058212613
13414.0,134,6,2494.14,3,4,4,11,Loyal Customers,637.7040181380843,1228.3547107933446
13415.0,473,4,775.17,1,3,3,7,Others,69.4591840833814,133.8939711330617
13416.0,44,3,804.8000000000001,4,3,3,10,Loyal Customers,163.43583284444392,315.06838424424444
13417.0,5,6,1287.34,5,4,4,13,Champions,196.17591979405233,378.0762236663414
13418.0,12,31,10732.65,5,5,5,15,Champions,2238.69827733703,4317.818232398024
13419.0,64,1,221.06,3,1,1,5,Others,,
13420.0,150,2,87.6,3,2,1,6,Others,39.41354042633789,75.17227979799954
13421.0,40,8,3964.72,4,4,5,13,Champions,836.0888582723605,1611.3605514535982
13422.0,64,1,2344.2,3,1,4,8,Others,,
13423.0,429,1,207.07999999999998,1,1,1,3,Lost,,
13424.0,450,1,555.77,1,1,3,5,Lost,,
13425.0,108,5,3185.1800000000003,3,4,5,12,Loyal Customers,722.0581275509986,1390.4066309632276
13426.0,1,22,7724.68,5,5,5,15,Champions,1596.1403474469503,3078.5024542609654
13427.0,19,6,976.6800000000001,5,4,3,12,Champions,218.63360590418222,421.5607228567305
13428.0,10,3,458.08000000000004,5,3,2,10,Loyal Customers,88.47581719754845,170.13723822946665
13429.0,11,4,994.05,5,3,3,11,Loyal Customers,966.6535788566115,1835.0583086792267
13430.0,19,2,611.45,5,2,3,10,Potential Loyalist,500.3921217947389,949.8368977500379
13431.0,67,8,2672.54,3,4,5,12,Loyal Customers,624.2198160739069,1203.0505879235347
13432.0,571,2,379.25,1,2,2,5,Lost,48.544684703095946,93.45502589916846
13433.0,501,4,435.42,1,3,2,6,Others,44.154371716423064,85.10634955689893
13434.0,74,5,1666.8600000000001,3,4,4,11,Loyal Customers,364.57652590001453,702.5392229099925
13435.0,5,9,4127.2300000000005,5,5,5,15,Champions,1281.592770807613,2466.1371971482226
13436.0,2,1,113.53999999999999,5,1,1,7,Potential Loyalist,,
