Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,CLV_6m,CLV_12m,treatment,response
13827.0,58.0,3.0,239.9,4.0,3.0,2.0,9,Loyal Customers,185.6638573597715,353.852466072807,0,1
13830.0,582.0,1.0,110.20000000000002,1.0,1.0,1.0,3,Lost,0.0,0.0,0,0
13831.0,16.0,18.0,5843.78,5.0,5.0,5.0,15,Champions,1153.1657900037724,2224.079376384251,1,1
13832.0,19.0,2.0,535.59,5.0,2.0,3.0,10,Potential Loyalist,35.399965479922756,67.98149541596649,0,1
13833.0,159.0,2.0,440.26,3.0,2.0,2.0,7,Others,130.60537224100696,250.73471836783088,0,0
13834.0,577.0,2.0,267.54,1.0,2.0,2.0,5,Lost,29.19373065407599,56.23224200080229,1,0
13835.0,25.0,7.0,853.67,4.0,4.0,3.0,11,Champions,213.9147267312928,412.225348883273,0,1
13836.0,399.0,2.0,462.47,2.0,2.0,2.0,6,Others,63.913722411436794,122.72220507076914,1,0
13837.0,212.0,2.0,271.24,2.0,2.0,2.0,6,Others,103.20929453263503,197.7877103260326,1,0
13838.0,6.0,10.0,1662.44,5.0,5.0,4.0,14,Champions,431.8732371037929,831.6813136711555,0,1
13839.0,486.0,1.0,139.95000000000002,1.0,1.0,1.0,3,Lost,0.0,0.0,1,0
13840.0,416.0,1.0,579.8000000000001,1.0,1.0,3.0,5,Lost,0.0,0.0,0,0
13841.0,253.0,1.0,85.0,2.0,1.0,1.0,4,Others,0.0,0.0,0,0
13842.0,59.0,18.0,4322.66,4.0,5.0,5.0,14,Champions,978.8818893972917,1886.928748496694,0,1
13843.0,381.0,1.0,244.15,2.0,1.0,2.0,5,Others,0.0,0.0,1,0
13846.0,25.0,4.0,1159.99,4.0,3.0,4.0,11,Loyal Customers,328.8799721703264,631.703139267241,1,1
13847.0,720.0,1.0,221.92000000000002,1.0,1.0,1.0,3,Lost,0.0,0.0,1,0
13848.0,92.0,8.0,3335.0,3.0,4.0,5.0,12,Loyal Customers,665.0453210987649,1282.491091709902,0,0
13849.0,52.0,5.0,2832.65,4.0,4.0,5.0,13,Champions,733.7034265251724,1413.4541882138456,0,1
13850.0,129.0,1.0,1478.98,3.0,1.0,4.0,8,Others,0.0,0.0,1,0
13851.0,96.0,7.0,4319.26,3.0,4.0,5.0,12,Loyal Customers,1468.2006088846742,2822.5670518234665,0,0
13852.0,611.0,1.0,187.35000000000002,1.0,1.0,1.0,3,Lost,0.0,0.0,1,0
13854.0,9.0,39.0,7338.06,5.0,5.0,5.0,15,Champions,1638.1980533920896,3159.060628556066,0,1
13855.0,501.0,4.0,1280.49,1.0,3.0,4.0,8,Others,137.81036683779453,265.69737247661766,0,0
13856.0,169.0,11.0,982.03,3.0,5.0,3.0,11,Loyal Customers,211.116457683289,406.7823802577061,0,0
13857.0,393.0,6.0,956.66,2.0,4.0,3.0,9,At Risk,94.79858460497908,182.5304131704867,0,0
13859.0,326.0,2.0,253.91000000000003,2.0,2.0,2.0,6,Others,72.91953745660537,140.2494314302789,0,0
13861.0,429.0,2.0,223.60999999999999,1.0,2.0,1.0,4,Lost,45.96106622224865,88.40008433702162,0,0
13862.0,18.0,9.0,2505.09,5.0,5.0,4.0,14,Champions,879.508787475787,1689.6547593374985,0,1
13863.0,248.0,4.0,993.35,2.0,3.0,3.0,8,Others,207.27054609862378,399.1388803586972,1,0
13864.0,387.0,1.0,662.4000000000001,2.0,1.0,3.0,6,Others,0.0,0.0,0,0
13865.0,58.0,4.0,437.81,4.0,3.0,2.0,9,Loyal Customers,206.76271948344464,396.2319744274468,0,1
13867.0,31.0,3.0,719.74,4.0,3.0,3.0,10,Loyal Customers,529.7030510498151,1012.7169025683128,0,1
13869.0,123.0,10.0,6420.97,3.0,5.0,5.0,13,Loyal Customers,1288.497579621821,2484.1651729822674,0,0
13870.0,2.0,15.0,5391.18,5.0,5.0,5.0,15,Champions,1193.9817353049923,2301.6155702216197,0,1
13871.0,23.0,17.0,6650.75,4.0,5.0,5.0,14,Champions,1401.9606201029164,2703.690740313122,0,1
13872.0,527.0,3.0,862.37,1.0,3.0,3.0,7,Others,116.51443719593159,224.59555141356938,0,0
13873.0,120.0,8.0,750.27,3.0,4.0,3.0,10,Loyal Customers,182.28894925395082,351.2966833158815,1,0
13874.0,358.0,7.0,1778.25,2.0,4.0,4.0,10,At Risk,210.9189055017782,406.54868577691263,1,0
13875.0,54.0,14.0,4216.12,4.0,5.0,5.0,14,Champions,927.8504364711508,1789.3542227337557,1,1
13877.0,86.0,3.0,421.98,3.0,3.0,2.0,8,Loyal Customers,85.35201157582162,164.4791824667746,1,1
13878.0,55.0,4.0,1904.6100000000001,4.0,3.0,4.0,11,Loyal Customers,413.4214058335201,796.2088516319053,0,1
13879.0,646.0,1.0,375.6,1.0,1.0,2.0,4,Lost,0.0,0.0,1,0
13880.0,21.0,17.0,4078.31,4.0,5.0,5.0,14,Champions,1107.6471851383803,2133.1285483639504,0,1
13881.0,4.0,41.0,42466.4,5.0,5.0,5.0,15,Champions,9844.346504558955,18974.982629500002,0,1
13883.0,11.0,14.0,5806.37,5.0,5.0,5.0,15,Champions,1380.678251024676,2661.0196684533175,1,1
13884.0,7.0,9.0,1706.63,5.0,5.0,4.0,14,Champions,534.982691464795,1029.017270941029,0,1
13885.0,189.0,2.0,390.2,2.0,2.0,2.0,6,Others,51.416964405221215,98.18761307410583,0,0
13887.0,204.0,1.0,293.95,2.0,1.0,2.0,5,Others,0.0,0.0,0,0
13888.0,120.0,7.0,1683.85,3.0,4.0,4.0,11,Loyal Customers,441.8797416863725,850.8552984819813,0,0
13889.0,93.0,6.0,1991.23,3.0,4.0,4.0,11,Loyal Customers,426.4427762028674,822.0216378506163,0,0
13890.0,1.0,14.0,2802.6800000000003,5.0,5.0,5.0,15,Champions,590.7667716211545,1139.3805704363847,1,1
13891.0,378.0,3.0,748.3100000000001,2.0,3.0,3.0,8,Others,110.68349224956847,213.08197021867846,0,0
13892.0,27.0,6.0,1267.6499999999999,4.0,4.0,4.0,12,Champions,226.45071408543004,436.0702057346879,0,1
13893.0,298.0,1.0,338.5,2.0,1.0,2.0,5,Others,0.0,0.0,0,0
13894.0,24.0,3.0,551.87,4.0,3.0,3.0,10,Loyal Customers,289.75408342464806,555.1842591494697,1,1
13895.0,28.0,6.0,3561.67,4.0,4.0,5.0,13,Champions,694.3891473819028,1339.0311721018275,0,1
13896.0,626.0,1.0,261.05,1.0,1.0,2.0,4,Lost,0.0,0.0,1,0
13897.0,50.0,3.0,1132.77,4.0,3.0,4.0,11,Loyal Customers,201.39678957193942,388.06649623261944,1,1
13898.0,326.0,2.0,649.5,2.0,2.0,3.0,7,Others,64.30865399813489,123.47414294319401,1,0
13899.0,16.0,2.0,337.52,5.0,2.0,2.0,9,Potential Loyalist,80.71749306253204,154.51421011270938,0,1
13900.0,193.0,5.0,1425.79,2.0,4.0,4.0,10,At Risk,327.5976535643516,631.1055104002227,0,0
13901.0,72.0,15.0,4933.99,3.0,5.0,5.0,13,Loyal Customers,1094.1010146337926,2109.6426057200447,0,1
13902.0,632.0,5.0,34023.26,1.0,4.0,5.0,10,At Risk,243.6807350784901,469.833246555639,0,0
13903.0,400.0,1.0,165.45000000000002,2.0,1.0,1.0,4,Others,0.0,0.0,0,0
13904.0,37.0,2.0,332.64,4.0,2.0,2.0,8,Potential Loyalist,106.82835455015842,204.6068571294847,0,1
13905.0,733.0,1.0,252.90000000000003,1.0,1.0,2.0,4,Lost,0.0,0.0,0,0
13906.0,409.0,1.0,42.0,2.0,1.0,1.0,4,Others,0.0,0.0,0,0
13907.0,692.0,1.0,136.8,1.0,1.0,1.0,3,Lost,0.0,0.0,1,0
13908.0,80.0,4.0,2221.1,3.0,3.0,4.0,10,Loyal Customers,1045.6563630893106,2003.1771920679785,0,1
13909.0,423.0,2.0,216.05,1.0,2.0,1.0,4,Lost,51.84540490146813,99.70660447017707,0,0
13911.0,57.0,20.0,3918.44,4.0,5.0,5.0,14,Champions,932.9922322236935,1798.3110392276517,0,1
13912.0,424.0,1.0,124.95,1.0,1.0,1.0,3,Lost,0.0,0.0,0,0
13913.0,507.0,1.0,13.52,1.0,1.0,1.0,3,Lost,0.0,0.0,0,0
13915.0,394.0,1.0,70.80000000000001,2.0,1.0,1.0,4,Others,0.0,0.0,0,0
13916.0,464.0,4.0,991.16,1.0,3.0,3.0,7,Others,103.56239628097893,199.57942753526464,0,0
13917.0,50.0,2.0,252.14000000000001,4.0,2.0,2.0,8,Potential Loyalist,224.53883476951646,428.6358922024075,0,1
13918.0,50.0,2.0,1192.94,4.0,2.0,4.0,10,Potential Loyalist,842.2739601545834,1611.346266944087,1,1
13919.0,59.0,4.0,1178.93,4.0,3.0,4.0,11,Loyal Customers,205.71621911547805,395.91936610287263,0,1
13920.0,432.0,4.0,1639.18,1.0,3.0,4.0,8,Others,153.30682758104373,295.125508129503,0,0
13921.0,402.0,4.0,539.0500000000001,2.0,3.0,3.0,8,Others,94.21791494468467,181.63781461536553,1,0
13922.0,352.0,3.0,787.15,2.0,3.0,3.0,8,Others,101.19967274547807,194.5498505363345,0,0
13925.0,93.0,4.0,444.3,3.0,3.0,2.0,8,Loyal Customers,165.8239935252223,315.8926619648161,0,0
13927.0,75.0,2.0,692.36,3.0,2.0,3.0,8,Others,192.37560784899364,369.52552977826576,0,1
13928.0,11.0,4.0,336.47,5.0,3.0,2.0,10,Loyal Customers,295.4916721551728,563.0433155314249,1,1
13929.0,169.0,9.0,1674.36,3.0,5.0,4.0,12,Loyal Customers,343.4734861832793,662.2022361223999,0,0
13930.0,58.0,2.0,337.34,4.0,2.0,2.0,8,Potential Loyalist,177.85504359571868,338.65624026477155,0,1
13931.0,96.0,11.0,4831.18,3.0,5.0,5.0,13,Loyal Customers,852.9884987270125,1644.9967564006436,1,0
13932.0,295.0,1.0,195.8,2.0,1.0,1.0,4,Others,0.0,0.0,1,0
13933.0,109.0,2.0,576.99,3.0,2.0,3.0,8,Others,355.62047876035905,677.5616755586242,0,0
13934.0,264.0,1.0,818.65,2.0,1.0,3.0,6,Others,0.0,0.0,1,0
13935.0,597.0,3.0,4777.97,1.0,3.0,5.0,9,Others,197.56033023988866,380.5912677626083,0,0
13936.0,180.0,3.0,904.76,3.0,3.0,3.0,9,Loyal Customers,233.46215179625608,448.44932223434313,0,0
13937.0,169.0,2.0,827.58,3.0,2.0,3.0,8,Others,93.26282563484003,179.03856857195882,1,0
13939.0,23.0,7.0,1517.56,4.0,4.0,4.0,12,Champions,380.83830795144974,733.6762182346602,0,1
13940.0,17.0,4.0,709.04,5.0,3.0,3.0,11,Loyal Customers,531.9844356699223,1014.2415156786774,0,1
13941.0,22.0,15.0,10926.6,4.0,5.0,5.0,14,Champions,2322.4172273186623,4478.849195425021,0,1
13942.0,535.0,1.0,320.0,1.0,1.0,2.0,4,Lost,0.0,0.0,0,0
13943.0,578.0,1.0,204.04,1.0,1.0,1.0,3,Lost,0.0,0.0,0,0
13944.0,653.0,1.0,200.43,1.0,1.0,1.0,3,Lost,0.0,0.0,1,0
13945.0,395.0,2.0,715.75,2.0,2.0,3.0,7,Others,92.92263035344223,178.60379364686943,0,0
13946.0,79.0,6.0,1692.63,3.0,4.0,4.0,11,Loyal Customers,340.1767923336771,655.9780470311929,0,1
13948.0,361.0,4.0,457.26,2.0,3.0,2.0,7,Others,77.14382734291381,148.73713173508233,1,0
13949.0,3.0,6.0,2427.32,5.0,4.0,4.0,13,Champions,2260.7602752510547,4299.021166830718,0,1
13950.0,11.0,4.0,519.26,5.0,3.0,2.0,10,Loyal Customers,297.55765705311006,569.549402689179,0,1
13951.0,176.0,3.0,565.05,3.0,3.0,3.0,9,Loyal Customers,206.4964109633353,395.6778986475225,0,0
13952.0,218.0,14.0,9878.021,2.0,5.0,5.0,12,At Risk,1699.89146664495,3278.1650278433594,1,0
13953.0,7.0,12.0,6640.68,5.0,5.0,5.0,15,Champions,1411.6115114295944,2722.368847763939,0,1
13955.0,154.0,3.0,387.37,3.0,3.0,2.0,8,Loyal Customers,118.41433195450229,227.30058551078668,0,0
13956.0,5.0,5.0,742.6700000000001,5.0,4.0,3.0,12,Champions,386.7396883196413,740.8929073009497,1,1
13957.0,418.0,3.0,339.65,1.0,3.0,2.0,6,Others,59.325427052401594,114.29391667370297,1,0
13958.0,380.0,8.0,3567.4300000000003,2.0,4.0,5.0,11,At Risk,541.7912920743177,1044.6880226590504,1,0
13959.0,79.0,6.0,911.63,3.0,4.0,3.0,10,Loyal Customers,292.6540436439266,563.1500437879232,0,1
13961.0,392.0,1.0,470.25,2.0,1.0,2.0,5,Others,0.0,0.0,0,0
13962.0,22.0,3.0,245.60000000000002,4.0,3.0,2.0,9,Loyal Customers,41.47437196696648,79.69371002457615,0,1
13963.0,308.0,17.0,2689.12,2.0,5.0,5.0,12,At Risk,4.078411396950218,7.857269295960886,0,0
13964.0,387.0,2.0,404.9,2.0,2.0,2.0,6,Others,41.709061846087515,80.10797011565008,1,0
13965.0,477.0,3.0,576.96,1.0,3.0,3.0,7,Others,50.77635212951557,97.86065321476252,0,0
13966.0,435.0,1.0,390.86,1.0,1.0,2.0,4,Lost,0.0,0.0,0,0
13967.0,146.0,2.0,146.4,3.0,2.0,1.0,6,Others,51.740099544663835,99.31583339082367,1,0
13968.0,423.0,1.0,123.66,1.0,1.0,1.0,3,Lost,0.0,0.0,1,0
13969.0,7.0,35.0,12125.27,5.0,5.0,5.0,15,Champions,3020.3625012959196,5820.706007041904,1,1
13970.0,386.0,2.0,846.55,2.0,2.0,3.0,7,Others,191.41634251309466,367.6829207520516,0,0
13971.0,19.0,14.0,4477.62,5.0,5.0,5.0,15,Champions,1018.2249815164246,1963.0658830999403,0,1
13972.0,71.0,2.0,174.35,3.0,2.0,1.0,6,Others,54.45050141077344,103.98453985738229,0,1
13973.0,287.0,1.0,186.75,2.0,1.0,1.0,4,Others,0.0,0.0,0,0
13974.0,49.0,2.0,641.92,4.0,2.0,3.0,9,Potential Loyalist,178.12662761350748,342.80980895410516,0,1
13975.0,31.0,12.0,5092.79,4.0,5.0,5.0,14,Champions,1126.3541275102127,2171.323454734179,0,1
13976.0,207.0,4.0,928.5600000000001,2.0,3.0,3.0,8,Others,197.06751513323184,379.75464799778035,0,0
13977.0,411.0,1.0,392.61,1.0,1.0,2.0,4,Lost,0.0,0.0,1,0
13979.0,73.0,7.0,3094.88,3.0,4.0,5.0,12,Loyal Customers,699.625095802629,1349.1279574235796,1,1
13980.0,60.0,5.0,647.62,3.0,4.0,3.0,10,Loyal Customers,134.87006985186684,259.8969660782902,1,1
13981.0,416.0,1.0,283.39,1.0,1.0,2.0,4,Lost,0.0,0.0,1,0
13982.0,39.0,9.0,4211.74,4.0,5.0,5.0,14,Champions,848.2409662150073,1635.2954762359905,0,1
13983.0,30.0,19.0,5549.6,4.0,5.0,5.0,14,Champions,1208.70753256166,2331.202867755548,0,1
13984.0,27.0,12.0,2033.0,4.0,5.0,4.0,13,Champions,408.61453478400915,788.0461791506259,1,1
13985.0,4.0,22.0,9802.06,5.0,5.0,5.0,15,Champions,2321.2363846079497,4474.916654640327,1,1
13987.0,380.0,2.0,666.64,2.0,2.0,3.0,7,Others,96.37388671126358,185.0043332825433,0,0
13988.0,20.0,8.0,3960.0,4.0,4.0,5.0,13,Champions,995.4779203386394,1918.0686430720089,0,1
13989.0,66.0,5.0,1963.71,3.0,4.0,4.0,11,Loyal Customers,503.03611174964396,968.4908755339359,0,1
13990.0,213.0,1.0,311.3,2.0,1.0,2.0,5,Others,0.0,0.0,0,0
13991.0,12.0,6.0,855.97,5.0,4.0,3.0,12,Champions,691.8258121832625,1319.1503621419658,1,1
13992.0,30.0,3.0,203.6,4.0,3.0,1.0,8,Loyal Customers,65.07886568988523,125.10275160368255,1,1
13993.0,43.0,19.0,5025.06,4.0,5.0,5.0,14,Champions,1010.2514743309514,1948.5411675910552,0,1
13994.0,4.0,6.0,2059.04,5.0,4.0,4.0,13,Champions,1628.4723660357145,3106.248285040536,0,1
13995.0,15.0,14.0,3651.81,5.0,5.0,5.0,15,Champions,815.2307158486162,1572.1732791462416,1,1
13996.0,386.0,2.0,798.0600000000001,2.0,2.0,3.0,7,Others,116.20524234149575,223.06963689644346,0,0
13997.0,519.0,2.0,227.51,1.0,2.0,1.0,4,Lost,30.425638113830228,58.533842498660604,0,0
13998.0,447.0,3.0,399.2,1.0,3.0,2.0,6,Others,45.396728116593806,87.38979946777768,0,0
13999.0,10.0,29.0,8313.11,5.0,5.0,5.0,15,Champions,1779.8331941541555,3432.980209947061,0,1
14000.0,211.0,5.0,2046.3400000000001,2.0,4.0,4.0,10,At Risk,437.37474104508317,843.3692825854039,0,0
14001.0,46.0,9.0,4145.79,4.0,5.0,5.0,14,Champions,1213.6248208117506,2335.0646429915673,0,1
14002.0,134.0,2.0,436.28,3.0,2.0,2.0,7,Others,316.44421298486867,603.1551720051716,0,0
14003.0,733.0,1.0,176.51,1.0,1.0,1.0,3,Lost,0.0,0.0,1,0
14004.0,43.0,11.0,5098.4,4.0,5.0,5.0,14,Champions,1623.6300273420457,3121.5315507993582,1,1
14005.0,10.0,5.0,2403.72,5.0,4.0,4.0,13,Champions,1575.0256547468302,3012.1855238291637,0,1
14006.0,116.0,7.0,2135.32,3.0,4.0,4.0,11,Loyal Customers,473.3407847461633,912.208904393329,0,0
14007.0,513.0,1.0,42.58,1.0,1.0,1.0,3,Lost,0.0,0.0,1,0
14008.0,432.0,1.0,509.04,1.0,1.0,2.0,4,Lost,0.0,0.0,0,0
14009.0,198.0,3.0,1017.11,2.0,3.0,3.0,8,Others,257.31124676814534,494.6287835552419,0,0
14010.0,565.0,2.0,445.15,1.0,2.0,2.0,5,Lost,0.0,0.0,1,0
14011.0,480.0,2.0,457.82,1.0,2.0,2.0,5,Lost,50.925454341371854,98.03333874494648,0,0
14012.0,278.0,1.0,328.8,2.0,1.0,2.0,5,Others,0.0,0.0,0,0
14013.0,110.0,5.0,957.8199999999999,3.0,4.0,3.0,10,Loyal Customers,240.8785606764626,464.0398729562091,0,0
14014.0,77.0,3.0,1603.11,3.0,3.0,4.0,10,Loyal Customers,477.8159968254074,919.8073490632366,1,1
14016.0,162.0,11.0,8668.66,3.0,5.0,5.0,13,Loyal Customers,1718.3824286996955,3313.2545705621096,0,0
14017.0,571.0,1.0,185.20000000000002,1.0,1.0,1.0,3,Lost,0.0,0.0,0,0
14018.0,645.0,1.0,367.15000000000003,1.0,1.0,2.0,4,Lost,0.0,0.0,0,0
14019.0,47.0,3.0,1372.21,4.0,3.0,4.0,11,Loyal Customers,1049.3312669421503,1999.3837476624592,0,1
14020.0,17.0,4.0,1066.71,5.0,3.0,4.0,12,Loyal Customers,283.5046205494529,545.5600048347728,0,1
14021.0,155.0,7.0,1449.83,3.0,4.0,4.0,11,Loyal Customers,331.6967255806368,638.8825532590853,0,0
14022.0,225.0,2.0,775.15,2.0,2.0,3.0,7,Others,206.84542597324565,397.6104684710964,0,0
14023.0,7.0,2.0,564.17,5.0,2.0,3.0,10,Potential Loyalist,276.75539809347157,529.4096008159335,0,1
14024.0,122.0,3.0,488.49,3.0,3.0,2.0,8,Loyal Customers,145.50518863420427,279.3796931157608,1,0
14025.0,465.0,8.0,3032.7,1.0,4.0,5.0,10,At Risk,4.913996126561412,9.464384978784599,0,0
14026.0,471.0,2.0,713.11,1.0,2.0,3.0,6,Lost,100.4558790642479,193.41608920808943,0,0
14028.0,550.0,3.0,10396.5,1.0,3.0,5.0,9,Others,0.0,0.0,0,0
14029.0,63.0,2.0,365.66,3.0,2.0,2.0,7,Others,385.8315164397436,734.974104768903,1,1
14030.0,18.0,20.0,6004.14,5.0,5.0,5.0,15,Champions,1228.0241318644603,2368.4242578722306,0,1
14031.0,7.0,43.0,33819.19,5.0,5.0,5.0,15,Champions,6890.938761789872,13291.791031537232,0,1
14032.0,2.0,16.0,4542.7699999999995,5.0,5.0,5.0,15,Champions,964.7110601283,1860.5329915403863,0,1
14033.0,555.0,1.0,109.44,1.0,1.0,1.0,3,Lost,0.0,0.0,1,0
14034.0,22.0,3.0,518.0699999999999,4.0,3.0,2.0,9,Loyal Customers,181.57935838076185,346.1139426695175,0,1
14035.0,29.0,9.0,2488.42,4.0,5.0,4.0,13,Champions,635.5115436337134,1224.3808312137655,0,1
14036.0,285.0,1.0,451.25,2.0,1.0,2.0,5,Others,0.0,0.0,1,0
14037.0,176.0,6.0,829.0,3.0,4.0,3.0,10,Loyal Customers,144.44882968910545,278.54104199853276,0,0
14038.0,78.0,5.0,2964.1800000000003,3.0,4.0,5.0,12,Loyal Customers,614.5147076908697,1184.3510695044226,0,1
14039.0,33.0,2.0,235.48,4.0,2.0,1.0,7,Potential Loyalist,69.47078106872291,133.68825930136896,0,1
14040.0,41.0,34.0,9971.37,4.0,5.0,5.0,14,Champions,2040.9485065638253,3936.7604333050035,0,1
14041.0,266.0,1.0,141.41,2.0,1.0,1.0,4,Others,0.0,0.0,0,0
14042.0,725.0,1.0,353.28,1.0,1.0,2.0,4,Lost,0.0,0.0,0,0
14043.0,491.0,2.0,198.85,1.0,2.0,1.0,4,Lost,37.900515146086434,73.0396128145409,0,0
14044.0,27.0,10.0,2777.05,4.0,5.0,5.0,14,Champions,630.3881229495581,1215.2657106447718,0,1
14045.0,338.0,14.0,6349.03,2.0,5.0,5.0,12,At Risk,131.59359310697272,253.7358611460104,0,0
14046.0,284.0,1.0,154.99,2.0,1.0,1.0,4,Others,0.0,0.0,0,0
14047.0,9.0,14.0,3196.73,5.0,5.0,5.0,15,Champions,683.5403018996636,1317.7223087564937,0,1
14048.0,305.0,2.0,708.74,2.0,2.0,3.0,7,Others,192.01189167041235,368.47382566407737,0,0
14049.0,17.0,13.0,11000.48,5.0,5.0,5.0,15,Champions,2810.8190407438815,5415.723551666457,0,1
14050.0,32.0,2.0,746.36,4.0,2.0,3.0,9,Potential Loyalist,416.4301626397974,791.5418242786811,0,1
14051.0,1.0,37.0,20428.350000000002,5.0,5.0,5.0,15,Champions,4284.150574765479,8263.573612616587,0,1
14052.0,20.0,2.0,353.21,4.0,2.0,2.0,8,Potential Loyalist,110.2807625663674,211.6621978327085,1,1
14053.0,124.0,4.0,572.3,3.0,3.0,3.0,9,Loyal Customers,149.2912710881806,287.132410980111,0,0
14055.0,106.0,3.0,1203.81,3.0,3.0,4.0,10,Loyal Customers,263.19801776518443,507.337966129988,1,0
14056.0,1.0,23.0,5960.95,5.0,5.0,5.0,15,Champions,2748.4755140303837,5269.670390507595,0,1
14057.0,24.0,21.0,7727.79,4.0,5.0,5.0,14,Champions,1697.474127277588,3274.034536907325,0,1
14058.0,463.0,2.0,426.69,1.0,2.0,2.0,5,Lost,44.21729140664581,85.04616212776175,0,0
14059.0,267.0,1.0,183.6,2.0,1.0,1.0,4,Others,0.0,0.0,0,0
14060.0,5.0,30.0,9376.78,5.0,5.0,5.0,15,Champions,2312.1259139895974,4456.322313553991,0,1
14061.0,507.0,3.0,704.1,1.0,3.0,3.0,7,Others,89.59512419309024,172.72229680250487,0,0
14062.0,10.0,24.0,25285.9,5.0,5.0,5.0,15,Champions,5458.008255012613,10526.921438095938,1,1
14063.0,687.0,6.0,5192.3,1.0,4.0,5.0,10,At Risk,0.9471713123057184,1.8264195166342119,0,0
14064.0,29.0,15.0,3306.02,4.0,5.0,5.0,14,Champions,694.8180781452982,1339.6130009330016,1,1
14065.0,389.0,3.0,771.32,2.0,3.0,3.0,8,Others,77.88546809406772,149.6488257948538,1,0
14066.0,267.0,1.0,114.3,2.0,1.0,1.0,4,Others,0.0,0.0,0,0
14067.0,64.0,2.0,322.8,3.0,2.0,2.0,7,Others,249.54768662346987,474.02194009381265,0,1
14068.0,320.0,4.0,1345.32,2.0,3.0,4.0,9,Others,219.91406394324406,423.81266939106274,0,0
14069.0,515.0,2.0,183.11,1.0,2.0,1.0,4,Lost,22.13568828045887,42.59079682277892,0,0
14070.0,685.0,1.0,191.65,1.0,1.0,1.0,3,Lost,0.0,0.0,0,0
14071.0,4.0,8.0,1011.82,5.0,4.0,3.0,12,Champions,456.1697327908552,873.8880992842959,0,1
14072.0,667.0,1.0,237.15,1.0,1.0,1.0,3,Lost,0.0,0.0,0,0
14074.0,623.0,1.0,219.39999999999998,1.0,1.0,1.0,3,Lost,0.0,0.0,0,0
14075.0,5.0,5.0,1525.82,5.0,4.0,4.0,13,Champions,455.83440215881893,876.620114062379,1,1
14076.0,129.0,1.0,105.52,3.0,1.0,1.0,5,Others,0.0,0.0,0,0
14077.0,41.0,6.0,547.68,4.0,4.0,3.0,11,Champions,186.9690065373481,359.1769291374132,0,1
14078.0,102.0,9.0,1439.33,3.0,5.0,4.0,12,Loyal Customers,295.1981324833007,568.7782008622572,0,0
14079.0,125.0,1.0,333.25,3.0,1.0,2.0,6,Others,0.0,0.0,0,0
14080.0,33.0,5.0,491.89,4.0,4.0,2.0,10,Champions,88.67209890772796,170.98226628831333,0,1
14081.0,302.0,10.0,4352.95,2.0,5.0,5.0,12,At Risk,627.6051000346217,1210.2815986585872,0,0
14082.0,365.0,2.0,341.81,2.0,2.0,2.0,6,Others,54.23974749389166,104.10634459900703,0,0
14083.0,4.0,11.0,1131.91,5.0,5.0,4.0,14,Champions,262.0293288386116,505.2955501177668,0,1
14084.0,512.0,1.0,150.5,1.0,1.0,1.0,3,Lost,0.0,0.0,0,0
14085.0,2.0,32.0,8854.64,5.0,5.0,5.0,15,Champions,1889.487497683689,3644.4066097103564,0,1
14087.0,3.0,3.0,724.42,5.0,3.0,3.0,11,Loyal Customers,144.34423345845187,278.26189103574995,1,1
14088.0,10.0,15.0,44424.37,5.0,5.0,5.0,15,Champions,13438.401406577406,25833.298806149098,1,1
14090.0,325.0,1.0,76.32000000000001,2.0,1.0,1.0,4,Others,0.0,0.0,1,0
14091.0,654.0,2.0,9530.08,1.0,2.0,5.0,8,Lost,588.7615972988474,1134.3416345568285,0,0
14092.0,8.0,24.0,6586.95,5.0,5.0,5.0,15,Champions,1455.3566483281998,2806.841829655051,0,1
14094.0,440.0,1.0,310.32,1.0,1.0,2.0,4,Lost,0.0,0.0,1,0
14095.0,723.0,1.0,2.95,1.0,1.0,1.0,3,Lost,0.0,0.0,0,0
14096.0,4.0,17.0,39889.01,5.0,5.0,5.0,15,Champions,42123.96574969461,80171.91125008544,1,1
14097.0,481.0,2.0,367.46,1.0,2.0,2.0,5,Lost,80.40923505793955,154.84832806829743,0,0
14099.0,16.0,20.0,5572.71,5.0,5.0,5.0,15,Champions,1162.9248213695098,2242.9259315776717,0,1
14100.0,138.0,1.0,147.2,3.0,1.0,1.0,5,Others,0.0,0.0,1,0
14101.0,74.0,13.0,9961.93,3.0,5.0,5.0,13,Loyal Customers,2412.9473082249715,4649.527777455607,0,1
14103.0,665.0,1.0,0.0,1.0,1.0,1.0,3,Lost,0.0,0.0,1,0
14104.0,166.0,4.0,537.33,3.0,3.0,3.0,9,Loyal Customers,135.94687518746366,261.70076620923277,1,0
14105.0,239.0,5.0,5477.9800000000005,2.0,4.0,5.0,11,At Risk,1134.227344410546,2186.8194022052394,0,0
14107.0,52.0,11.0,4563.15,4.0,5.0,5.0,14,Champions,1007.9820058809754,1943.9469400323014,0,1
14108.0,31.0,4.0,991.4100000000001,4.0,3.0,3.0,10,Loyal Customers,192.75391224506285,371.64730707664285,0,1
14110.0,4.0,33.0,12824.95,5.0,5.0,5.0,15,Champions,2750.634626056668,5305.665247071711,0,1
14111.0,14.0,4.0,677.85,5.0,3.0,3.0,11,Loyal Customers,396.7241027140622,759.2459801522871,0,1
14112.0,23.0,12.0,5527.04,4.0,5.0,5.0,14,Champions,1154.9644794597755,2226.048181118869,0,1
