CustomerID,p_treat,p_ctrl,uplift,treatment,response,cum_n,percent,treat_resp,ctrl_resp,cum_treat,cum_ctrl,cum_treat_resp,cum_ctrl_resp,expected_ctrl_resp,incremental_resp
18179.0,0.9957284141672456,0.993282901316674,0.002445512850571596,0,1,360,0.22959183673469388,0,1,108,252,49,120,51.42857142857143,-2.4285714285714306
13064.0,0.9949277200587684,0.9924851351351351,0.002442584923633251,1,1,361,0.2302295918367347,1,0,109,252,50,120,51.904761904761905,-1.904761904761905
12523.0,0.9978371049658504,0.9954013578856423,0.002435747080208106,0,1,362,0.2308673469387755,0,1,109,253,50,121,52.130434782608695,-2.1304347826086953
14441.0,0.99709746165126,0.9946734409072456,0.002424020744014377,0,1,363,0.2315051020408163,0,1,109,254,50,122,52.354330708661415,-2.354330708661415
15123.0,0.9964814993945323,0.994060825852132,0.0024206735424003867,1,1,364,0.23214285714285715,1,0,110,254,51,122,52.83464566929134,-1.8346456692913407
17952.0,0.008636085228035368,0.006233142869519193,0.002402942358516175,1,0,365,0.23278061224489796,0,0,111,254,51,122,53.31496062992126,-2.3149606299212593
16563.0,0.9963443151229785,0.9939484925686266,0.0023958225543518896,0,1,366,0.23341836734693877,0,1,111,255,51,123,53.54117647058823,-2.5411764705882334
17082.0,0.9913443151229785,0.9889484925686266,0.0023958225543518896,0,1,367,0.23405612244897958,0,1,111,256,51,124,53.765625,-2.765625
15476.0,0.009862080627915043,0.007537149126837114,0.0023249315010779297,0,0,368,0.23469387755102042,0,0,111,257,51,124,53.55642023346304,-2.5564202334630366
13300.0,0.04180343044200139,0.03947968218654718,0.002323748255454207,0,0,369,0.23533163265306123,0,0,111,258,51,124,53.348837209302324,-2.3488372093023244
15443.0,0.9987536823210721,0.996447916886908,0.0023057654341640532,0,1,370,0.23596938775510204,0,1,111,259,51,125,53.57142857142857,-2.5714285714285694
14440.0,0.9986812185529561,0.9963849903737355,0.002296228179220594,1,1,371,0.23660714285714285,1,0,112,259,52,125,54.054054054054056,-2.054054054054056
18257.0,0.9986812185529561,0.9963849903737355,0.002296228179220594,1,1,372,0.2372448979591837,1,0,113,259,53,125,54.536679536679536,-1.5366795366795358
13527.0,0.9986812185529561,0.9963849903737355,0.002296228179220594,0,1,373,0.2378826530612245,0,1,113,260,53,126,54.761538461538464,-1.7615384615384642
13850.0,0.009548484848484848,0.007252673796791443,0.002295811051693405,1,0,374,0.2385204081632653,0,0,114,260,53,126,55.246153846153845,-2.2461538461538453
14639.0,0.9975366583948777,0.9952468575354978,0.002289800859379909,1,1,375,0.23915816326530612,1,0,115,260,54,126,55.73076923076923,-1.7307692307692335
16126.0,0.9996875,0.9974036830950911,0.002283816904908864,0,1,376,0.23979591836734693,0,1,115,261,54,127,55.95785440613027,-1.9578544061302665
16652.0,0.9996875,0.9974036830950911,0.002283816904908864,0,1,377,0.24043367346938777,0,1,115,262,54,128,56.18320610687023,-2.18320610687023
13782.0,0.990731961914745,0.9884536990786991,0.00227826283604593,0,1,378,0.24107142857142858,0,1,115,263,54,129,56.40684410646388,-2.406844106463879
17044.0,0.9996875,0.9974107792031883,0.0022767207968116265,0,1,379,0.24170918367346939,0,1,115,264,54,130,56.628787878787875,-2.6287878787878753
15382.0,0.9996875,0.9974107792031883,0.0022767207968116265,0,1,380,0.2423469387755102,0,1,115,265,54,131,56.84905660377358,-2.849056603773583
16873.0,0.9996875,0.9974107792031883,0.0022767207968116265,0,1,381,0.24298469387755103,0,1,115,266,54,132,57.067669172932334,-3.0676691729323338
12714.0,0.9996875,0.9974107792031883,0.0022767207968116265,1,1,382,0.24362244897959184,1,0,116,266,55,132,57.56390977443609,-2.563909774436091
18035.0,0.9949277200587684,0.9926560747663552,0.0022716452924131936,1,1,383,0.24426020408163265,1,0,117,266,56,132,58.06015037593985,-2.0601503759398483
16372.0,0.9949277200587684,0.9926560747663552,0.0022716452924131936,0,1,384,0.24489795918367346,0,1,117,267,56,133,58.28089887640449,-2.2808988764044926
17034.0,0.9949277200587684,0.9926560747663552,0.0022716452924131936,0,1,385,0.24553571428571427,0,1,117,268,56,134,58.5,-2.5
17633.0,0.9977258776079225,0.9954807509389714,0.0022451266689511584,0,1,386,0.2461734693877551,0,1,117,269,56,135,58.71747211895911,-2.7174721189591082
14061.0,0.00751046171118904,0.005273213087026687,0.0022372486241623536,0,0,387,0.24681122448979592,0,0,117,270,56,135,58.5,-2.5
17442.0,0.9986812185529561,0.996447916886908,0.002233301666048071,1,1,388,0.24744897959183673,1,0,118,270,57,135,59.0,-2.0
17663.0,0.9986812185529561,0.996447916886908,0.002233301666048071,0,1,389,0.24808673469387754,0,1,118,271,57,136,59.21771217712177,-2.2177121771217685
15785.0,0.9986812185529561,0.996447916886908,0.002233301666048071,1,1,390,0.24872448979591838,1,0,119,271,58,136,59.71955719557196,-1.7195571955719586
17469.0,0.9986812185529561,0.996447916886908,0.002233301666048071,0,1,391,0.2493622448979592,0,1,119,272,58,137,59.9375,-1.9375
17314.0,0.9986812185529561,0.996447916886908,0.002233301666048071,1,1,392,0.25,1,0,120,272,59,137,60.44117647058823,-1.441176470588232
16686.0,0.9986812185529561,0.996447916886908,0.002233301666048071,1,1,393,0.25063775510204084,1,0,121,272,60,137,60.94485294117647,-0.944852941176471
16992.0,0.9983975306096937,0.9961731259669558,0.002224404642737876,1,1,394,0.2512755102040816,1,0,122,272,61,137,61.4485294117647,-0.44852941176470296
14493.0,0.9982412185529561,0.9960306413192815,0.002210577233674571,1,1,395,0.25191326530612246,1,0,123,272,62,137,61.95220588235294,0.04779411764705799
12955.0,0.9985744230769231,0.9963670292031882,0.0022073938737349197,0,1,396,0.25255102040816324,0,1,123,273,62,138,62.175824175824175,-0.1758241758241752
17800.0,0.9970074161917236,0.9948006056443556,0.0022068105473680433,1,1,397,0.2531887755102041,1,0,124,273,63,138,62.68131868131868,0.3186813186813211
16794.0,0.9952182424025499,0.9930387294303759,0.0021795129721740025,0,1,398,0.2538265306122449,0,1,124,274,63,139,62.90510948905109,0.09489051094890755
18219.0,0.99753746165126,0.995366747222601,0.002170714428659015,0,1,399,0.2544642857142857,0,1,124,275,63,140,63.127272727272725,-0.1272727272727252
15747.0,0.99753746165126,0.9954015453844707,0.0021359162667893283,0,1,400,0.25510204081632654,0,1,124,276,63,141,63.34782608695652,-0.3478260869565233
13041.0,0.005143833522662356,0.003015279091666413,0.002128554430995943,1,0,401,0.2557397959183674,0,0,125,276,63,141,63.858695652173914,-0.858695652173914
16744.0,0.9982066468386916,0.996092026519281,0.002114620319410676,1,1,402,0.25637755102040816,1,0,126,276,64,141,64.3695652173913,-0.36956521739129755
14808.0,0.9967804466344016,0.99467033085101,0.0021101157833915973,0,1,403,0.257015306122449,0,1,126,277,64,142,64.59205776173285,-0.5920577617328462
12766.0,0.9985744230769231,0.9964789619819804,0.002095461094942741,1,1,404,0.2576530612244898,1,0,127,277,65,142,65.10469314079423,-0.10469314079422531
15494.0,0.9888895996778061,0.9868058905397777,0.0020837091380283557,0,1,405,0.2582908163265306,0,1,127,278,65,143,65.3273381294964,-0.32733812949639685
12664.0,0.9975616218815118,0.9954798196516005,0.002081802229911278,0,1,406,0.25892857142857145,0,1,127,279,65,144,65.54838709677419,-0.5483870967741922
16749.0,0.01773214354361281,0.01565089998913526,0.0020812435544775507,0,0,407,0.25956632653061223,0,0,127,280,65,144,65.31428571428572,-0.3142857142857167
17492.0,0.013579882220516577,0.011507754501525034,0.0020721277189915434,0,0,408,0.2602040816326531,0,0,127,281,65,144,65.08185053380782,-0.08185053380782392
17562.0,0.9982066468386916,0.9961538278620483,0.0020528189766433336,0,1,409,0.26084183673469385,0,1,127,282,65,145,65.30141843971631,-0.3014184397163149
13246.0,0.9980452499079395,0.9960141333770907,0.0020311165308488643,0,1,410,0.2614795918367347,0,1,127,283,65,146,65.51943462897526,-0.5194346289752616
13031.0,0.006221206714443654,0.00421363906586382,0.002007567648579834,1,0,411,0.26211734693877553,0,0,128,283,65,146,66.03533568904594,-1.0353356890459366
13862.0,0.9984647138275772,0.9964620223248178,0.002002691502759335,0,1,412,0.2627551020408163,0,1,128,284,65,147,66.25352112676056,-1.2535211267605604
14771.0,0.003967376683007234,0.00196818638847765,0.001999190294529584,0,0,413,0.26339285714285715,0,0,128,285,65,147,66.02105263157895,-1.0210526315789537
15563.0,0.9978729364314519,0.9958869073537199,0.0019860290777320433,1,1,414,0.26403061224489793,1,0,129,285,66,147,66.53684210526316,-0.5368421052631618
12472.0,0.9996875,0.997703683095091,0.001983816904908897,0,1,415,0.26466836734693877,0,1,129,286,66,148,66.75524475524476,-0.7552447552447603
17228.0,0.9989047138275771,0.9969425067640242,0.0019622070635528788,0,1,416,0.2653061224489796,0,1,129,287,66,149,66.97212543554006,-0.9721254355400646
12676.0,0.99709746165126,0.995137211809275,0.0019602498419850622,0,1,417,0.2659438775510204,0,1,129,288,66,150,67.1875,-1.1875
12600.0,0.9985416651239292,0.9965917836334869,0.0019498814904422845,0,1,418,0.26658163265306123,0,1,129,289,66,151,67.40138408304499,-1.401384083044988
17884.0,0.9973101889239874,0.995366747222601,0.0019434417013863836,1,1,419,0.26721938775510207,1,0,130,289,67,151,67.92387543252595,-0.9238754325259464
18241.0,0.9973101889239874,0.995366747222601,0.0019434417013863836,0,1,420,0.26785714285714285,0,1,130,290,67,152,68.13793103448276,-1.1379310344827616
14372.0,0.003982357169524723,0.002091685400485554,0.0018906717690391692,0,0,421,0.2684948979591837,0,0,130,291,67,152,67.90378006872852,-0.9037800687285227
15932.0,0.9987107970632566,0.9968234681079504,0.001887328955306189,1,1,422,0.26913265306122447,1,0,131,291,68,152,68.42611683848797,-0.426116838487971
18073.0,0.10016793071218774,0.09828884701163325,0.001879083700554493,0,0,423,0.2697704081632653,0,0,131,292,68,152,68.1917808219178,-0.19178082191780277
15240.0,0.9982603463381401,0.9963849903737355,0.0018753559644045792,0,1,424,0.27040816326530615,0,1,131,293,68,153,68.4061433447099,-0.40614334470990343
13894.0,0.9972658762981343,0.9954219187675071,0.0018439575306272715,1,1,425,0.2710459183673469,1,0,132,293,69,153,68.9283276450512,0.07167235494880231
13890.0,0.99753746165126,0.9957281930057337,0.0018092686455263296,1,1,426,0.27168367346938777,1,0,133,293,70,153,69.45051194539249,0.549488054607508
15031.0,0.99753746165126,0.9957281930057337,0.0018092686455263296,0,1,427,0.27232142857142855,0,1,133,294,70,154,69.66666666666667,0.3333333333333286
17368.0,0.99753746165126,0.9957281930057337,0.0018092686455263296,0,1,428,0.2729591836734694,0,1,133,295,70,155,69.88135593220339,0.11864406779660897
13437.0,0.9976967362271617,0.995925119713159,0.0017716165140027051,0,1,429,0.2735969387755102,0,1,133,296,70,156,70.0945945945946,-0.09459459459459651
15648.0,0.011111239411099549,0.009373848373948487,0.0017373910371510613,0,0,430,0.274234693877551,0,0,133,297,70,156,69.85858585858585,0.14141414141414543
17101.0,0.9978729364314519,0.9961538278620483,0.0017191085694036046,0,1,431,0.27487244897959184,0,1,133,298,70,157,70.07046979865771,-0.07046979865771164
13174.0,0.9970522687606511,0.9953357859826782,0.001716482777972872,0,1,432,0.2755102040816326,0,1,133,299,70,158,70.2809364548495,-0.2809364548494955
17828.0,0.999001240694789,0.997296918767507,0.001704321927281982,0,1,433,0.27614795918367346,0,1,133,300,70,159,70.49,-0.4899999999999949
15835.0,0.999001240694789,0.997296918767507,0.001704321927281982,0,1,434,0.2767857142857143,0,1,133,301,70,160,70.69767441860465,-0.6976744186046488
15426.0,0.99709746165126,0.9954015453844707,0.0016959162667893324,1,1,435,0.2774234693877551,1,0,134,301,71,160,71.22923588039868,-0.22923588039867582
12656.0,0.9963824006329741,0.994709954923839,0.0016724457091351619,1,1,436,0.2780612244897959,1,0,135,301,72,160,71.76079734219269,0.23920265780731143
16258.0,0.9996875,0.998044993291486,0.0016425067085139577,0,1,437,0.27869897959183676,0,1,135,302,72,161,71.97019867549669,0.02980132450331041
13654.0,0.9969645494624055,0.9953357859826782,0.001628763479727291,0,1,438,0.27933673469387754,0,1,135,303,72,162,72.17821782178218,-0.1782178217821837
14766.0,0.9969645494624055,0.9953357859826782,0.001628763479727291,0,1,439,0.2799744897959184,0,1,135,304,72,163,72.38486842105263,-0.3848684210526301
12349.0,0.9954525222929478,0.9938297000635873,0.0016228222293604988,0,1,440,0.28061224489795916,0,1,135,305,72,164,72.59016393442623,-0.5901639344262293
15080.0,0.003586481536487087,0.00196818638847765,0.0016182951480094368,0,0,441,0.28125,0,0,135,306,72,164,72.3529411764706,-0.3529411764705941
13441.0,0.08062685624485137,0.07902679279888374,0.0016000634459676366,0,0,442,0.28188775510204084,0,0,135,307,72,164,72.1172638436482,-0.11726384364820319
17530.0,0.99753746165126,0.9959400574125132,0.001597404238746769,0,1,443,0.2825255102040816,0,1,135,308,72,165,72.32142857142857,-0.3214285714285694
16841.0,0.9979766583948776,0.9963849903737355,0.0015916680211420786,0,1,444,0.28316326530612246,0,1,135,309,72,166,72.52427184466019,-0.5242718446601913
12847.0,0.9936428571428572,0.9920517883772844,0.0015910687655728006,1,1,445,0.28380102040816324,1,0,136,309,73,166,73.06148867313915,-0.06148867313915218
14454.0,0.005909505114160173,0.004321378163636842,0.0015881269505233315,0,0,446,0.2844387755102041,0,0,136,310,73,166,72.8258064516129,0.17419354838709467
16326.0,0.9973101889239874,0.9957281930057337,0.001581995918253698,1,1,447,0.2850765306122449,1,0,137,310,74,166,73.36129032258064,0.6387096774193566
15784.0,0.003535707045455243,0.00196818638847765,0.0015675206569775932,0,0,448,0.2857142857142857,0,0,137,311,74,166,73.12540192926045,0.8745980707395518
12533.0,0.003535707045455243,0.00196818638847765,0.0015675206569775932,0,0,449,0.28635204081632654,0,0,137,312,74,166,72.89102564102564,1.1089743589743648
12632.0,0.003535707045455243,0.00196818638847765,0.0015675206569775932,0,0,450,0.2869897959183674,0,0,137,313,74,166,72.65814696485623,1.341853035143771
17332.0,0.002086978955110823,0.0005276497695852534,0.0015593291855255697,0,0,451,0.28762755102040816,0,0,137,314,74,166,72.4267515923567,1.5732484076433053
15521.0,0.9980016218815118,0.996447916886908,0.0015537049946037218,0,1,452,0.288265306122449,0,1,137,315,74,167,72.63174603174603,1.368253968253967
16860.0,0.00953183962135825,0.007979072320485763,0.0015527673008724867,0,0,453,0.2889030612244898,0,0,137,316,74,167,72.40189873417721,1.598101265822791
17837.0,0.9983726000589926,0.9968234681079504,0.0015491319510422263,0,1,454,0.2895408163265306,0,1,137,317,74,168,72.60567823343848,1.394321766561518
14583.0,0.9937624853950582,0.9922236195673696,0.0015388658276885847,0,1,455,0.29017857142857145,0,1,137,318,74,169,72.80817610062893,1.191823899371073
15261.0,0.04079872560875111,0.03926072708445127,0.0015379985242998453,0,0,456,0.29081632653061223,0,0,137,319,74,169,72.57993730407523,1.42006269592477
13495.0,0.9975616218815118,0.9960306413192815,0.001530980562230222,1,1,457,0.2914540816326531,1,0,138,319,75,169,73.10971786833856,1.8902821316614364
17220.0,0.9981207929091128,0.9965917836334869,0.0015290092756259366,1,1,458,0.29209183673469385,1,0,139,319,76,169,73.63949843260188,2.360501567398117
14116.0,0.9986275190535079,0.9971125748982073,0.0015149441553006238,1,1,459,0.2927295918367347,1,0,140,319,77,169,74.1692789968652,2.830721003134798
13902.0,0.01151508380113563,0.010011649316089928,0.001503434485045703,0,0,460,0.29336734693877553,0,0,140,320,77,169,73.9375,3.0625
17527.0,0.9983490667817456,0.9968606085024296,0.001488458279315985,0,1,461,0.2940051020408163,0,1,140,321,77,170,74.14330218068535,2.856697819314647
16657.0,0.9983490667817456,0.9968606085024296,0.001488458279315985,1,1,462,0.29464285714285715,1,0,141,321,78,170,74.67289719626169,3.3271028037383132
14498.0,0.9980452499079395,0.9965649550447718,0.001480294863167697,0,1,463,0.29528061224489793,0,1,141,322,78,171,74.87888198757764,3.1211180124223574
16771.0,0.9975366583948777,0.99611917105252,0.0014174873423576928,0,1,464,0.29591836734693877,0,1,141,323,78,172,75.08359133126935,2.9164086687306536
12380.0,0.9956131698637434,0.9942044754717841,0.001408694391959231,0,1,465,0.2965561224489796,0,1,141,324,78,173,75.28703703703704,2.712962962962962
14375.0,0.05575807023199411,0.054350379973333106,0.0014076902586610054,1,0,466,0.2971938775510204,0,0,142,324,78,173,75.82098765432099,2.1790123456790127
13807.0,0.013128633958961404,0.011744410655196486,0.0013842233037649181,1,0,467,0.29783163265306123,0,0,143,324,78,173,76.35493827160494,1.6450617283950635
17005.0,0.004137957481375034,0.0027583095110033685,0.0013796479703716653,0,0,468,0.29846938775510207,0,0,143,325,78,173,76.12,1.8799999999999955
15681.0,0.99753746165126,0.9961670565861688,0.0013704050650912292,0,1,469,0.29910714285714285,0,1,143,326,78,174,76.32515337423312,1.6748466257668753
12476.0,0.9996875,0.998344993291486,0.0013425067085139908,0,1,470,0.2997448979591837,0,1,143,327,78,175,76.52905198776759,1.4709480122324123
14426.0,0.9996875,0.998344993291486,0.0013425067085139908,1,1,471,0.30038265306122447,1,0,144,327,79,175,77.06422018348624,1.935779816513758
12524.0,0.9996875,0.998344993291486,0.0013425067085139908,1,1,472,0.3010204081632653,1,0,145,327,80,175,77.5993883792049,2.400611620795104
17652.0,0.9990144230769231,0.9977107792031883,0.0013036438737348277,0,1,473,0.30165816326530615,0,1,145,328,80,176,77.8048780487805,2.1951219512195053
14467.0,0.9952182424025499,0.9939236707602324,0.001294571642317499,0,1,474,0.3022959183673469,0,1,145,329,80,177,78.00911854103343,1.9908814589665695
14825.0,0.9978620684524848,0.9965917836334869,0.0012702848189979354,0,1,475,0.30293367346938777,0,1,145,330,80,178,78.21212121212122,1.7878787878787818
15271.0,0.9978620684524848,0.9965917836334869,0.0012702848189979354,0,1,476,0.30357142857142855,0,1,145,331,80,179,78.41389728096676,1.586102719033235
15854.0,0.9978620684524848,0.9965917836334869,0.0012702848189979354,0,1,477,0.3042091836734694,0,1,145,332,80,180,78.6144578313253,1.3855421686747036
16393.0,0.9978620684524848,0.9965917836334869,0.0012702848189979354,1,1,478,0.3048469387755102,1,0,146,332,81,180,79.1566265060241,1.8433734939759034
13206.0,0.001700721153846154,0.00045392459203200895,0.001246796561814145,0,0,479,0.305484693877551,0,0,146,333,81,180,78.91891891891892,2.0810810810810807
17991.0,0.0035159491077651865,0.002273555299517276,0.0012423938082479105,0,0,480,0.30612244897959184,0,0,146,334,81,180,78.68263473053892,2.317365269461078
15033.0,0.9984647138275772,0.9972458061086016,0.0012189077189755926,0,1,481,0.3067602040816326,0,1,146,335,81,181,78.88358208955223,2.1164179104477654
13544.0,0.9947632978723405,0.9935775818204945,0.0011857160518460308,0,1,482,0.30739795918367346,0,1,146,336,81,182,79.08333333333333,1.9166666666666714
16075.0,0.003586481536487087,0.0024021263952184657,0.0011843551412686211,0,0,483,0.3080357142857143,0,0,146,337,81,182,78.8486646884273,2.1513353115726943
12444.0,0.9982938086462682,0.9971125748982073,0.0011812337480608948,1,1,484,0.3086734693877551,1,0,147,337,82,182,79.3887240356083,2.6112759643916945
13094.0,0.9989047138275771,0.9977248292178144,0.0011798846097627047,0,1,485,0.3093112244897959,0,1,147,338,82,183,79.58875739644971,2.411242603550292
12855.0,0.0025979596897757686,0.0014635977613257911,0.0011343619284499775,0,0,486,0.30994897959183676,0,0,147,339,82,183,79.35398230088495,2.646017699115049
13019.0,0.005031216735871794,0.003901145591383282,0.0011300711444885117,1,0,487,0.31058673469387754,0,0,148,339,82,183,79.89380530973452,2.1061946902654824
14022.0,0.01211123941109955,0.01099088724905188,0.0011203521620476702,0,0,488,0.3112244897959184,0,0,148,340,82,183,79.65882352941176,2.3411764705882376
16187.0,0.9990144230769231,0.9979061044025971,0.0011083186743260365,0,1,489,0.31186224489795916,0,1,148,341,82,184,79.85923753665689,2.1407624633431084
13991.0,0.9982066468386916,0.9971025360769187,0.0011041107617729695,1,1,490,0.3125,1,0,149,341,83,184,80.39882697947215,2.6011730205278525
15224.0,0.005909505114160173,0.004821378163636842,0.001088126950523331,1,0,491,0.31313775510204084,0,0,150,341,83,184,80.93841642228739,2.061583577712611
16426.0,0.9983176550040476,0.9972458061086016,0.0010718488954459815,0,1,492,0.3137755102040816,0,1,150,342,83,185,81.14035087719299,1.8596491228070136
12910.0,0.9974045494624054,0.9963366125664149,0.0010679368959904956,0,1,493,0.31441326530612246,0,1,150,343,83,186,81.34110787172011,1.6588921282798879
17267.0,0.010062094155844154,0.009015207405904384,0.0010468867499397704,1,0,494,0.31505102040816324,0,0,151,343,83,186,81.88338192419825,1.1166180758017532
17554.0,0.9981467498227388,0.9971125748982073,0.0010341749245315057,0,1,495,0.3156887755102041,0,1,151,344,83,187,82.08430232558139,0.9156976744186096
15021.0,0.9989047138275771,0.997885414499442,0.0010192993281350482,1,1,496,0.3163265306122449,1,0,152,344,84,187,82.62790697674419,1.3720930232558146
17950.0,0.9335041999609658,0.9325084588551542,0.0009957411058115762,0,1,497,0.3169642857142857,0,1,152,345,84,188,82.82898550724637,1.1710144927536277
15640.0,0.9996875,0.998693772222283,0.0009937277777170017,1,1,498,0.31760204081632654,1,0,153,345,85,188,83.37391304347825,1.6260869565217462
14524.0,0.9989047138275771,0.9979235500926623,0.0009811637349147473,1,1,499,0.3182397959183674,1,0,154,345,86,188,83.91884057971015,2.0811594202898505
15117.0,0.996408972467488,0.9954394005367962,0.0009695719306918038,0,1,500,0.31887755102040816,0,1,154,346,86,189,84.121387283237,1.8786127167630013
14631.0,0.9977258776079225,0.9967611725148181,0.0009647050931044232,1,1,501,0.319515306122449,1,0,155,346,87,189,84.66763005780346,2.332369942196536
16648.0,0.9915632978723404,0.9906008672699849,0.0009624306023555684,0,1,502,0.3201530612244898,0,1,155,347,87,190,84.87031700288185,2.1296829971181523
18246.0,0.9915632978723404,0.9906008672699849,0.0009624306023555684,0,1,503,0.3207908163265306,0,1,155,348,87,191,85.07183908045977,1.9281609195402325
14146.0,0.9983326048951049,0.9974107792031883,0.0009218256919165668,0,1,504,0.32142857142857145,0,1,155,349,87,192,85.27220630372493,1.7277936962750715
14312.0,0.99709746165126,0.9961853291682544,0.0009121324830055899,0,1,505,0.32206632653061223,0,1,155,350,87,193,85.47142857142858,1.528571428571425
14499.0,0.9977258776079225,0.9968404994378952,0.0008853781700273178,0,1,506,0.3227040816326531,0,1,155,351,87,194,85.66951566951568,1.3304843304843246
15251.0,0.9996875,0.9988024678744568,0.0008850321255431393,1,1,507,0.32334183673469385,1,0,156,351,88,194,86.22222222222223,1.7777777777777715
17017.0,0.9996875,0.9988024678744568,0.0008850321255431393,0,1,508,0.3239795918367347,0,1,156,352,88,195,86.42045454545455,1.5795454545454533
17966.0,0.9902182424025499,0.9893422179868153,0.0008760244157345332,0,1,509,0.32461734693877553,0,1,156,353,88,196,86.61756373937678,1.3824362606232228
14019.0,0.9984421807826063,0.9975690064334769,0.0008731743491293686,0,1,510,0.3252551020408163,0,1,156,354,88,197,86.8135593220339,1.1864406779661039
17669.0,0.9969645494624055,0.996092087102414,0.0008724623599914993,0,1,511,0.32589285714285715,0,1,156,355,88,198,87.00845070422535,0.9915492957746466
18039.0,0.015379071032584742,0.014509682833020088,0.0008693881995646534,0,0,512,0.32653061224489793,0,0,156,356,88,198,86.76404494382022,1.235955056179776
16910.0,0.9984474350513899,0.9976072518917342,0.0008401831596557274,0,1,513,0.32716836734693877,0,1,156,357,88,199,86.95798319327731,1.0420168067226854
16081.0,0.9964447499121306,0.9956083033186303,0.0008364465935003507,0,1,514,0.3278061224489796,0,1,156,358,88,200,87.15083798882682,0.8491620111731777
15676.0,0.9970265963670218,0.9962013040160496,0.0008252923509722843,0,1,515,0.3284438775510204,0,1,156,359,88,201,87.34261838440112,0.6573816155988794
13243.0,0.019071049257141207,0.018274351584186888,0.0007966976729543197,0,0,516,0.32908163265306123,0,0,156,360,88,201,87.1,0.9000000000000057
15771.0,0.003806460643348686,0.003015279091666413,0.0007911815516822734,1,0,517,0.32971938775510207,0,0,157,360,88,201,87.65833333333333,0.34166666666666856
17539.0,0.003806460643348686,0.003015279091666413,0.0007911815516822734,0,0,518,0.33035714285714285,0,0,157,361,88,201,87.41551246537396,0.5844875346260352
14634.0,0.0014201991118603919,0.0006387608806963646,0.0007814382311640272,1,0,519,0.3309948979591837,0,0,158,361,88,201,87.97229916897507,0.02770083102493004
16279.0,0.9969645494624055,0.9961866076503593,0.0007779418120462678,0,1,520,0.33163265306122447,0,1,158,362,88,202,88.1657458563536,-0.1657458563535954
13157.0,0.9969645494624055,0.9961866076503593,0.0007779418120462678,1,1,521,0.3322704081632653,1,0,159,362,89,202,88.72375690607734,0.276243093922659
13743.0,0.9975743624564073,0.9967966850049055,0.0007776774515018126,0,1,522,0.33290816326530615,0,1,159,363,89,203,88.91735537190083,0.08264462809917461
12960.0,0.015343907430040825,0.01457489535699816,0.0007690120730426651,1,0,523,0.3335459183673469,0,0,160,363,89,203,89.47658402203857,-0.47658402203856554
16235.0,0.9939271483034797,0.9931692925130424,0.0007578557904373007,1,1,524,0.33418367346938777,1,0,161,363,90,203,90.0358126721763,-0.03581267217630568
16119.0,0.9939271483034797,0.9931692925130424,0.0007578557904373007,0,1,525,0.33482142857142855,0,1,161,364,90,204,90.23076923076923,-0.2307692307692264
13455.0,0.9916640005465734,0.9909068634068635,0.0007571371397099291,0,1,526,0.3354591836734694,0,1,161,365,90,205,90.42465753424658,-0.4246575342465775
14555.0,0.9916640005465734,0.9909068634068635,0.0007571371397099291,0,1,527,0.3360969387755102,0,1,161,366,90,206,90.61748633879782,-0.6174863387978178
15044.0,0.9996875,0.9989413567633457,0.0007461432366542287,0,1,528,0.336734693877551,0,1,161,367,90,207,90.80926430517711,-0.8092643051771091
18225.0,0.9996875,0.9989413567633457,0.0007461432366542287,1,1,529,0.33737244897959184,1,0,162,367,91,207,91.3732970027248,-0.37329700272479727
12989.0,0.9996875,0.9989413567633457,0.0007461432366542287,0,1,530,0.3380102040816326,0,1,162,368,91,208,91.56521739130434,-0.5652173913043441
14754.0,0.9944277200587684,0.9936851351351352,0.000742584923633216,1,1,531,0.33864795918367346,1,0,163,368,92,208,92.1304347826087,-0.13043478260870245
18056.0,0.019907605467478776,0.01917007736090932,0.0007375281065694558,1,0,532,0.3392857142857143,0,0,164,368,92,208,92.69565217391305,-0.6956521739130466
15743.0,0.9980334987593052,0.997296918767507,0.0007365799917982141,0,1,533,0.3399234693877551,0,1,164,369,92,209,92.88888888888889,-0.8888888888888857
16009.0,0.9980334987593052,0.997296918767507,0.0007365799917982141,1,1,534,0.3405612244897959,1,0,165,369,93,209,93.45528455284553,-0.4552845528455265
16284.0,0.9975814443205748,0.9968606085024296,0.0007208358181451935,0,1,535,0.34119897959183676,0,1,165,370,93,210,93.64864864864865,-0.6486486486486456
12697.0,0.9975814443205748,0.9968606085024296,0.0007208358181451935,0,1,536,0.34183673469387754,0,1,165,371,93,211,93.84097035040432,-0.8409703504043193
13920.0,0.0054709846538922415,0.004755207317788462,0.0007157773361037793,0,0,537,0.3424744897959184,0,0,165,372,93,211,93.58870967741936,-0.5887096774193594
14048.0,0.011111239411099549,0.010399489399589512,0.0007117500115100366,0,0,538,0.34311224489795916,0,0,165,373,93,211,93.33780160857908,-0.3378016085790847
12406.0,0.9956131698637434,0.9949105587552894,0.0007026111084539322,0,1,539,0.34375,0,1,165,374,93,212,93.52941176470588,-0.529411764705884
13627.0,0.9939140005465734,0.9932319532515506,0.0006820472950228584,0,1,540,0.34438775510204084,0,1,165,375,93,213,93.72,-0.7199999999999989
16532.0,0.997663043478261,0.9969857142857143,0.0006773291925467051,1,1,541,0.3450255102040816,1,0,166,375,94,213,94.288,-0.2879999999999967
